date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index
2025-07-19,gumgaon,19.2,226.1,-0.63,0.677,1.0
2025-07-20,gumgaon,1.4,194.5,-0.97,0.606,1.0
2025-07-21,gumgaon,25.9,212.4,-0.51,0.704,1.0
2025-07-22,gumgaon,35.4,230.4,-0.34,0.742,1.0
2025-07-23,gumgaon,26.2,232.6,-0.52,0.705,1.0
2025-07-24,gumgaon,0.7,206.7,-0.99,0.603,1.0
2025-07-25,gumgaon,31.4,140.2,-0.43,0.663,0.896
2025-07-26,gumgaon,37.1,158.1,-0.33,0.748,1.0
2025-07-27,gumgaon,8.3,165.0,-0.85,0.633,1.0
2025-07-28,gumgaon,14.8,153.9,-0.73,0.649,0.983
2025-07-29,gumgaon,24.6,143.1,-0.56,0.647,0.914
2025-07-30,gumgaon,16.5,133.4,-0.7,0.577,0.852
2025-07-31,gumgaon,18.7,151.4,-0.66,0.655,0.967
2025-08-01,gumgaon,31.7,151.7,-0.43,0.708,0.969
2025-08-02,gumgaon,15.5,130.1,-0.72,0.561,0.831
2025-08-03,gumgaon,6.2,128.0,-0.89,0.516,0.818
2025-08-04,gumgaon,46.0,159.2,-0.15,0.784,1.0
2025-08-05,gumgaon,10.3,144.9,-0.81,0.597,0.926
2025-08-06,gumgaon,21.1,149.5,-0.6,0.657,0.955
2025-08-07,gumgaon,16.5,147.3,-0.69,0.631,0.941
2025-08-08,gumgaon,8.8,124.4,-0.83,0.512,0.795
2025-08-09,gumgaon,42.7,151.6,-0.17,0.752,0.969
2025-08-10,gumgaon,39.2,184.6,-0.23,0.757,1.0
2025-08-11,gumgaon,17.1,155.7,-0.66,0.665,0.995
2025-08-12,gumgaon,22.5,167.9,-0.54,0.69,1.0
2025-08-13,gumgaon,24.1,170.9,-0.5,0.696,1.0
2025-08-14,gumgaon,8.4,162.8,-0.82,0.634,1.0
2025-08-15,gumgaon,9.3,163.3,-0.8,0.637,1.0
2025-08-16,gumgaon,20.5,141.1,-0.55,0.623,0.901
2025-08-17,gumgaon,7.3,109.2,-0.84,0.448,0.698
2025-08-18,gumgaon,19.4,111.5,-0.56,0.505,0.712
2025-08-19,gumgaon,1.6,90.6,-0.96,0.354,0.579
2025-08-20,gumgaon,13.4,79.9,-0.68,0.36,0.51
2025-08-21,gumgaon,22.5,94.0,-0.44,0.451,0.601
2025-08-22,gumgaon,20.7,105.4,-0.47,0.487,0.673
2025-08-23,gumgaon,36.2,121.1,-0.05,0.609,0.774
2025-08-24,gumgaon,6.4,120.2,-0.83,0.486,0.768
2025-08-25,gumgaon,15.2,116.0,-0.58,0.505,0.741
2025-08-26,gumgaon,28.7,143.1,-0.18,0.663,0.914
2025-08-27,gumgaon,18.3,148.0,-0.46,0.641,0.946
2025-08-28,gumgaon,24.8,150.3,-0.24,0.675,0.96
2025-08-29,gumgaon,5.0,134.6,-0.84,0.536,0.86
2025-08-30,gumgaon,14.0,112.4,-0.54,0.487,0.718
2025-08-31,gumgaon,10.8,116.8,-0.63,0.491,0.746
2025-09-01,gumgaon,13.2,114.8,-0.53,0.493,0.733
2025-09-02,gumgaon,6.1,92.2,-0.77,0.378,0.589
2025-09-03,gumgaon,25.7,99.6,-0.01,0.484,0.636
2025-09-04,gumgaon,17.1,91.9,-0.31,0.421,0.587
2025-09-05,gumgaon,21.6,108.5,-0.1,0.502,0.693
2025-09-06,gumgaon,11.9,106.4,-0.48,0.456,0.68
2025-09-07,gumgaon,5.3,100.9,-0.76,0.408,0.645
2025-09-08,gumgaon,13.3,101.0,-0.37,0.44,0.645
2025-09-09,gumgaon,19.2,114.1,-0.04,0.514,0.729
2025-09-10,gumgaon,9.7,98.1,-0.49,0.415,0.627
2025-09-11,gumgaon,3.5,84.5,-0.81,0.338,0.54
2025-09-12,gumgaon,4.5,67.4,-0.74,0.277,0.431
2025-09-13,gumgaon,6.9,62.4,-0.58,0.267,0.399
2025-09-14,gumgaon,15.7,72.8,-0.01,0.342,0.465
2025-09-15,gumgaon,17.7,77.2,0.17,0.367,0.493
2025-09-16,gumgaon,2.8,60.8,-0.8,0.244,0.388
2025-09-17,gumgaon,6.7,57.8,-0.51,0.248,0.369
2025-09-18,gumgaon,0.0,54.3,-1.0,0.208,0.347
2025-09-19,gumgaon,0.0,49.8,-1.0,0.191,0.318
2025-09-20,gumgaon,0.0,42.9,-1.0,0.164,0.274
2025-09-21,gumgaon,0.0,27.2,-1.0,0.104,0.174
2025-09-22,gumgaon,0.0,9.5,-1.0,0.037,0.061
2025-09-23,gumgaon,0.2,6.9,-0.93,0.031,0.05
2025-09-24,gumgaon,0.0,0.2,-1.0,0.03,0.05
2025-09-25,gumgaon,0.0,0.2,-1.0,0.03,0.05
2025-09-26,gumgaon,0.8,1.0,-0.73,0.033,0.05
2025-09-27,gumgaon,0.0,1.0,-1.0,0.03,0.05
2025-09-28,gumgaon,0.0,1.0,-1.0,0.03,0.05
2025-09-29,gumgaon,1.5,2.5,-0.5,0.036,0.05
2025-09-30,gumgaon,0.2,2.5,-0.93,0.031,0.05
2025-10-01,gumgaon,0.0,2.5,-1.0,0.03,0.05
2025-10-02,gumgaon,0.0,2.5,-1.0,0.03,0.05
2025-10-03,gumgaon,0.0,1.7,-1.0,0.03,0.05
2025-10-04,gumgaon,0.0,1.7,-1.0,0.03,0.05
2025-10-05,gumgaon,0.0,1.7,-1.0,0.03,0.05
2025-10-06,gumgaon,0.0,0.2,-1.0,0.03,0.05
2025-10-07,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-09,gumgaon,2.2,2.2,-0.27,0.039,0.05
2025-10-10,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-11,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-12,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-13,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-14,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-15,gumgaon,0.0,2.2,-1.0,0.03,0.05
2025-10-16,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-17,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-18,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-19,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-20,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-21,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-22,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-23,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-24,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-10-25,gumgaon,0.8,0.8,-0.73,0.033,0.05
2025-10-26,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-10-27,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-10-28,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-10-29,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-10-30,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-10-31,gumgaon,0.0,0.8,-1.0,0.03,0.05
2025-11-01,gumgaon,0.1,0.1,-0.97,0.03,0.05
2025-11-02,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-03,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-04,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-05,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-06,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-07,gumgaon,0.0,0.1,-1.0,0.03,0.05
2025-11-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-09,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-10,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-11,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-12,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-13,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-14,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-15,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-16,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-11-17,gumgaon,0.4,0.4,-0.87,0.032,0.05
2025-11-18,gumgaon,0.0,0.4,-1.0,0.03,0.05
2025-11-19,gumgaon,0.0,0.4,-1.0,0.03,0.05
2025-11-20,gumgaon,0.0,0.4,-1.0,0.03,0.05
2025-11-21,gumgaon,4.5,4.9,0.5,0.048,0.05
2025-11-22,gumgaon,0.0,4.9,-1.0,0.03,0.05
2025-11-23,gumgaon,0.0,4.9,-1.0,0.03,0.05
2025-11-24,gumgaon,0.0,4.5,-1.0,0.03,0.05
2025-11-25,gumgaon,0.7,5.2,-0.77,0.033,0.05
2025-11-26,gumgaon,0.0,5.2,-1.0,0.03,0.05
2025-11-27,gumgaon,0.0,5.2,-1.0,0.03,0.05
2025-11-28,gumgaon,0.0,0.7,-1.0,0.03,0.05
2025-11-29,gumgaon,0.0,0.7,-1.0,0.03,0.05
2025-11-30,gumgaon,0.0,0.7,-1.0,0.03,0.05
2025-12-01,gumgaon,0.0,0.7,-1.0,0.03,0.05
2025-12-02,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-03,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-04,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-05,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-06,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-07,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-09,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-10,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-11,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-12,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-13,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-14,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-15,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-16,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-17,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-18,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-19,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-20,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-21,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-22,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-23,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-24,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-25,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-26,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-27,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-28,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-29,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-30,gumgaon,0.0,0.0,-1.0,0.03,0.05
2025-12-31,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-01,gumgaon,2.2,2.2,-0.27,0.039,0.05
2026-01-02,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-03,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-04,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-05,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-06,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-07,gumgaon,0.0,2.2,-1.0,0.03,0.05
2026-01-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-09,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-10,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-11,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-12,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-13,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-14,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-15,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-16,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-17,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-18,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-19,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-20,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-21,gumgaon,0.2,0.2,-0.93,0.031,0.05
2026-01-22,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-01-23,gumgaon,1.5,1.7,-0.5,0.036,0.05
2026-01-24,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-01-25,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-01-26,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-01-27,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-01-28,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-01-29,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-01-30,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-01-31,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-01,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-02,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-03,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-04,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-05,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-06,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-07,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-09,gumgaon,0.1,0.1,-0.97,0.03,0.05
2026-02-10,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-11,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-12,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-13,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-14,gumgaon,0.2,0.3,-0.93,0.031,0.05
2026-02-15,gumgaon,0.0,0.3,-1.0,0.03,0.05
2026-02-16,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-02-17,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-02-18,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-02-19,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-02-20,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-02-21,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-22,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-02-23,gumgaon,0.1,0.1,-0.97,0.03,0.05
2026-02-24,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-25,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-26,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-27,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-02-28,gumgaon,0.0,0.1,-1.0,0.03,0.05
2026-03-01,gumgaon,0.7,0.8,-0.77,0.033,0.05
2026-03-02,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-03,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-04,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-05,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-06,gumgaon,0.2,0.9,-0.93,0.031,0.05
2026-03-07,gumgaon,0.0,0.9,-1.0,0.03,0.05
2026-03-08,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-03-09,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-03-10,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-03-11,gumgaon,0.8,1.0,-0.73,0.033,0.05
2026-03-12,gumgaon,0.0,1.0,-1.0,0.03,0.05
2026-03-13,gumgaon,0.0,0.8,-1.0,0.03,0.05
2026-03-14,gumgaon,0.0,0.8,-1.0,0.03,0.05
2026-03-15,gumgaon,0.0,0.8,-1.0,0.03,0.05
2026-03-16,gumgaon,0.0,0.8,-1.0,0.03,0.05
2026-03-17,gumgaon,0.7,1.5,-0.77,0.033,0.05
2026-03-18,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-19,gumgaon,0.0,0.7,-1.0,0.03,0.05
2026-03-20,gumgaon,1.0,1.7,-0.67,0.034,0.05
2026-03-21,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-03-22,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-03-23,gumgaon,0.0,1.7,-1.0,0.03,0.05
2026-03-24,gumgaon,0.0,1.0,-1.0,0.03,0.05
2026-03-25,gumgaon,0.0,1.0,-1.0,0.03,0.05
2026-03-26,gumgaon,0.0,1.0,-1.0,0.03,0.05
2026-03-27,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-03-28,gumgaon,1.5,1.5,-0.5,0.036,0.05
2026-03-29,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-03-30,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-03-31,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-04-01,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-04-02,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-04-03,gumgaon,0.0,1.5,-1.0,0.03,0.05
2026-04-04,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-05,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-06,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-07,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-08,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-09,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-10,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-11,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-12,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-13,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-14,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-15,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-04-16,gumgaon,1.7,1.7,-0.43,0.037,0.05
2026-04-17,gumgaon,0.2,1.9,-0.93,0.031,0.05
2026-04-18,gumgaon,0.0,1.9,-1.0,0.03,0.05
2026-04-19,gumgaon,1.2,3.1,-0.6,0.035,0.05
2026-04-20,gumgaon,0.0,3.1,-1.0,0.03,0.05
2026-04-21,gumgaon,0.0,3.1,-1.0,0.03,0.05
2026-04-22,gumgaon,0.0,3.1,-1.0,0.03,0.05
2026-04-23,gumgaon,0.6,2.0,-0.8,0.032,0.05
2026-04-24,gumgaon,0.0,1.8,-1.0,0.03,0.05
2026-04-25,gumgaon,0.0,1.8,-1.0,0.03,0.05
2026-04-26,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-04-27,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-04-28,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-04-29,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-04-30,gumgaon,0.2,0.2,-0.93,0.031,0.05
2026-05-01,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-02,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-03,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-04,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-05,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-06,gumgaon,0.0,0.2,-1.0,0.03,0.05
2026-05-07,gumgaon,0.0,0.0,-1.0,0.03,0.05
2026-05-08,gumgaon,0.6,0.6,-0.8,0.032,0.05
2026-05-09,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-05-10,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-05-11,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-05-12,gumgaon,0.0,0.6,-1.0,0.03,0.05
2026-05-13,gumgaon,1.9,2.5,-0.37,0.038,0.05
2026-05-14,gumgaon,0.0,2.5,-1.0,0.03,0.05
2026-05-15,gumgaon,0.1,2.0,-0.97,0.03,0.05
2025-01-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-01-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-01-03,tirodi,0.8,0.8,-0.67,0.033,0.05
2025-01-04,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-01-05,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-01-06,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-01-07,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-01-08,tirodi,1.3,2.1,-0.46,0.035,0.05
2025-01-09,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-01-10,tirodi,0.4,1.7,-0.83,0.032,0.05
2025-01-11,tirodi,0.9,2.6,-0.62,0.034,0.05
2025-01-12,tirodi,0.0,2.6,-1.0,0.03,0.05
2025-01-13,tirodi,0.0,2.6,-1.0,0.03,0.05
2025-01-14,tirodi,0.4,3.0,-0.83,0.032,0.05
2025-01-15,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-01-16,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-01-17,tirodi,0.0,1.3,-1.0,0.03,0.05
2025-01-18,tirodi,0.0,0.4,-1.0,0.03,0.05
2025-01-19,tirodi,0.0,0.4,-1.0,0.03,0.05
2025-01-20,tirodi,0.1,0.5,-0.96,0.03,0.05
2025-01-21,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-01-22,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-01-23,tirodi,1.4,1.5,-0.42,0.036,0.05
2025-01-24,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-01-25,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-01-26,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-01-27,tirodi,0.0,1.4,-1.0,0.03,0.05
2025-01-28,tirodi,0.0,1.4,-1.0,0.03,0.05
2025-01-29,tirodi,0.0,1.4,-1.0,0.03,0.05
2025-01-30,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-01-31,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-01,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-02,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-07,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-12,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-13,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-14,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-15,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-16,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-02-17,tirodi,0.8,0.8,-0.67,0.033,0.05
2025-02-18,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-19,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-20,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-21,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-22,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-23,tirodi,0.0,0.8,-1.0,0.03,0.05
2025-02-24,tirodi,0.2,0.2,-0.92,0.031,0.05
2025-02-25,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-02-26,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-02-27,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-02-28,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-03-01,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-03-02,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-03-03,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-03-04,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-03-05,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-03-06,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-03-07,tirodi,1.6,1.6,-0.33,0.036,0.05
2025-03-08,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-03-09,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-03-10,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-03-11,tirodi,0.0,1.6,-1.0,0.03,0.05
2025-03-12,tirodi,0.9,2.5,-0.62,0.034,0.05
2025-03-13,tirodi,0.0,2.5,-1.0,0.03,0.05
2025-03-14,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-03-15,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-03-16,tirodi,0.0,0.9,-1.0,0.03,0.05
2025-03-17,tirodi,0.6,1.5,-0.75,0.032,0.05
2025-03-18,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-03-19,tirodi,0.1,0.7,-0.96,0.03,0.05
2025-03-20,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-03-21,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-03-22,tirodi,0.0,0.7,-1.0,0.03,0.05
2025-03-23,tirodi,0.3,1.0,-0.87,0.031,0.05
2025-03-24,tirodi,0.3,0.7,-0.87,0.031,0.05
2025-03-25,tirodi,1.1,1.8,-0.54,0.034,0.05
2025-03-26,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-03-27,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-03-28,tirodi,1.0,2.7,-0.58,0.034,0.05
2025-03-29,tirodi,0.0,2.7,-1.0,0.03,0.05
2025-03-30,tirodi,0.0,2.4,-1.0,0.03,0.05
2025-03-31,tirodi,0.0,2.1,-1.0,0.03,0.05
2025-04-01,tirodi,0.1,1.1,-0.96,0.03,0.05
2025-04-02,tirodi,0.0,1.1,-1.0,0.03,0.05
2025-04-03,tirodi,0.0,1.1,-1.0,0.03,0.05
2025-04-04,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-04-05,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-04-06,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-04-07,tirodi,0.0,0.1,-1.0,0.03,0.05
2025-04-08,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-09,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-10,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-11,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-12,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-13,tirodi,0.0,0.0,-1.0,0.03,0.05
2025-04-14,tirodi,1.5,1.5,-0.37,0.036,0.05
2025-04-15,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-16,tirodi,0.0,1.5,-1.0,0.03,0.05
2025-04-17,tirodi,0.2,1.7,-0.92,0.031,0.05
2025-04-18,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-04-19,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-04-20,tirodi,0.0,1.7,-1.0,0.03,0.05
2025-04-21,tirodi,0.0,0.2,-1.0,0.03,0.05
2025-04-22,tirodi,0.0,0.2,-1.0,0.03,0.05
