mine_id,sample_id,latitude,longitude,depth_m,lithology,mn_grade,assay_confidence,lineament_distance,terrain_score,spectral_signal,prospectivity_label,depth_zone,grade_anomaly,lineament_proximity_score
ukwa,EXP-UKW-0003,21.95589,80.45582,161,Quartzite Schist,35.0,0.84,495.4,0.97,0.639,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,3.5,0.752
ukwa,EXP-UKW-0004,21.96218,80.47889,246,Basement Gneiss,25.7,0.73,594.9,0.78,0.39,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-5.8,0.703
ukwa,EXP-UKW-0005,21.95227,80.46615,109,Mansar Gondite Horizon,37.2,0.98,1716.0,0.97,0.803,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,5.7,0.142
ukwa,EXP-UKW-0006,21.94585,80.44578,324,Basement Gneiss,25.7,0.74,763.7,0.85,0.409,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-5.8,0.618
ukwa,EXP-UKW-0007,21.97443,80.45537,29,Basement Gneiss,30.2,0.75,280.6,0.85,0.554,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-1.3,0.86
ukwa,EXP-UKW-0008,21.95555,80.47188,297,Basement Gneiss,26.1,0.74,806.5,0.72,0.437,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-5.4,0.597
ukwa,EXP-UKW-0009,21.97706,80.47601,153,Mansar Gondite Horizon,37.8,0.89,171.9,0.73,0.771,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,6.3,0.914
ukwa,EXP-UKW-0010,21.98988,80.46195,289,Basement Gneiss,26.8,0.72,260.0,0.97,0.498,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-4.7,0.87
ukwa,EXP-UKW-0011,21.94242,80.46368,54,Basement Gneiss,29.0,0.8,1244.3,0.79,0.513,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-1_Schist,-2.5,0.378
ukwa,EXP-UKW-0012,21.96372,80.47817,27,Basement Gneiss,28.8,0.75,697.3,0.86,0.52,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-2.7,0.651
ukwa,EXP-UKW-0013,21.9777,80.44657,87,Mansar Gondite Horizon,38.9,0.92,752.9,0.65,0.784,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,7.4,0.624
ukwa,EXP-UKW-0014,21.95272,80.45554,102,Mansar Gondite Horizon,39.9,0.97,873.7,0.89,0.836,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,8.4,0.563
ukwa,EXP-UKW-0015,21.97564,80.44606,324,Basement Gneiss,25.4,0.76,1030.1,0.92,0.408,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.1,0.485
ukwa,EXP-UKW-0016,21.96921,80.45201,219,Basement Gneiss,25.7,0.73,1178.1,0.82,0.418,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-5.8,0.411
ukwa,EXP-UKW-0017,21.96056,80.48804,209,Basement Gneiss,25.1,0.77,1283.3,0.77,0.34,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-6.4,0.358
ukwa,EXP-UKW-0018,21.97532,80.48137,168,Quartzite Schist,34.0,0.83,489.0,0.88,0.593,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,2.5,0.756
ukwa,EXP-UKW-0019,21.96413,80.47447,319,Basement Gneiss,25.6,0.73,390.4,0.66,0.452,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-5.9,0.805
ukwa,EXP-UKW-0020,21.96713,80.44481,179,Basement Gneiss,33.3,0.79,293.6,0.87,0.579,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,1.8,0.853
ukwa,EXP-UKW-0021,21.94997,80.45002,47,Basement Gneiss,25.1,0.8,1702.6,0.94,0.444,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-6.4,0.149
ukwa,EXP-UKW-0022,21.97626,80.44752,116,Mansar Gondite Horizon,40.8,0.98,823.0,0.82,0.836,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,9.3,0.588
ukwa,EXP-UKW-0023,21.95984,80.45969,285,Basement Gneiss,24.2,0.76,1488.8,0.95,0.325,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.3,0.256
ukwa,EXP-UKW-0024,21.95834,80.45972,184,Basement Gneiss,25.1,0.79,1653.1,0.83,0.416,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-6.4,0.173
ukwa,EXP-UKW-0025,21.95169,80.48494,238,Basement Gneiss,29.1,0.74,5.3,0.9,0.518,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-2.4,0.997
ukwa,EXP-UKW-0026,21.97253,80.45002,237,Basement Gneiss,24.2,0.73,999.7,0.73,0.419,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.3,0.5
ukwa,EXP-UKW-0027,21.95026,80.4421,251,Basement Gneiss,28.3,0.72,623.2,0.7,0.445,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-3.2,0.688
ukwa,EXP-UKW-0028,21.94296,80.45029,305,Basement Gneiss,25.1,0.73,656.5,0.68,0.416,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.4,0.672
ukwa,EXP-UKW-0029,21.96796,80.47239,102,Mansar Gondite Horizon,41.0,0.96,618.5,0.73,0.862,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,9.5,0.691
ukwa,EXP-UKW-0030,21.98999,80.47282,200,Basement Gneiss,23.5,0.77,1304.7,0.83,0.359,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-8.0,0.348
ukwa,EXP-UKW-0031,21.97711,80.45058,182,Basement Gneiss,30.6,0.8,437.5,0.86,0.594,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-0.9,0.781
ukwa,EXP-UKW-0032,21.94777,80.47228,61,Quartzite Schist,28.4,0.82,1632.8,0.88,0.475,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-1_Schist,-3.1,0.184
ukwa,EXP-UKW-0033,21.96159,80.48678,89,Mansar Gondite Horizon,37.0,0.94,1279.3,0.66,0.647,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,5.5,0.36
ukwa,EXP-UKW-0034,21.94545,80.46571,201,Basement Gneiss,28.5,0.74,714.1,0.73,0.514,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-3.0,0.643
ukwa,EXP-UKW-0035,21.97817,80.46878,288,Basement Gneiss,23.8,0.73,1409.5,0.81,0.364,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.7,0.295
ukwa,EXP-UKW-0036,21.98158,80.46456,82,Mansar Gondite Horizon,34.6,0.92,1386.8,0.78,0.646,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,3.1,0.307
ukwa,EXP-UKW-0037,21.98709,80.45217,46,Basement Gneiss,30.0,0.81,821.3,0.83,0.504,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-1.5,0.589
ukwa,EXP-UKW-0038,21.94533,80.47442,48,Basement Gneiss,25.8,0.81,1701.1,0.79,0.468,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-5.7,0.149
ukwa,EXP-UKW-0039,21.96995,80.45806,94,Mansar Gondite Horizon,39.2,0.94,521.7,0.67,0.803,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,7.7,0.739
ukwa,EXP-UKW-0040,21.96521,80.47814,231,Basement Gneiss,24.6,0.72,859.5,0.81,0.439,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-6.9,0.57
ukwa,EXP-UKW-0041,21.98222,80.48064,197,Basement Gneiss,26.5,0.78,1185.8,0.9,0.469,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-5.0,0.407
ukwa,EXP-UKW-0042,21.9679,80.44902,236,Basement Gneiss,23.6,0.73,1608.5,0.71,0.377,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.9,0.196
ukwa,EXP-UKW-0043,21.98652,80.4795,311,Basement Gneiss,24.4,0.76,1554.2,0.87,0.354,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-7.1,0.223
ukwa,EXP-UKW-0044,21.97094,80.47362,74,Quartzite Schist,33.7,0.87,1066.2,0.74,0.704,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,2.2,0.467
ukwa,EXP-UKW-0045,21.95769,80.45408,92,Mansar Gondite Horizon,40.3,0.93,461.1,0.82,0.862,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,8.8,0.769
ukwa,EXP-UKW-0046,21.94585,80.47681,145,Mansar Gondite Horizon,36.3,0.91,1416.1,0.91,0.702,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,4.8,0.292
ukwa,EXP-UKW-0047,21.97662,80.4552,320,Basement Gneiss,29.7,0.73,53.1,0.74,0.461,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-1.8,0.973
ukwa,EXP-UKW-0048,21.97673,80.45294,212,Basement Gneiss,27.3,0.76,255.8,0.92,0.527,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-4.2,0.872
ukwa,EXP-UKW-0049,21.98004,80.45139,52,Basement Gneiss,34.4,0.79,35.6,0.79,0.599,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,2.9,0.982
ukwa,EXP-UKW-0050,21.95498,80.44368,301,Basement Gneiss,21.1,0.75,1749.4,0.66,0.34,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-10.4,0.125
ukwa,EXP-UKW-0051,21.95815,80.4869,304,Basement Gneiss,25.1,0.75,907.9,0.98,0.429,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-6.4,0.546
ukwa,EXP-UKW-0052,21.98424,80.45445,206,Basement Gneiss,27.7,0.78,721.8,0.93,0.482,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-3.8,0.639
ukwa,EXP-UKW-0053,21.95407,80.44402,154,Mansar Gondite Horizon,37.8,0.88,18.0,0.84,0.817,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,6.3,0.991
ukwa,EXP-UKW-0054,21.97472,80.4536,29,Basement Gneiss,30.0,0.74,416.3,0.9,0.521,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-1.5,0.792
ukwa,EXP-UKW-0055,21.98386,80.47298,202,Basement Gneiss,28.1,0.76,638.8,0.84,0.505,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-3.4,0.681
ukwa,EXP-UKW-0056,21.99153,80.47984,164,Quartzite Schist,36.3,0.85,342.7,0.73,0.651,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,4.8,0.829
ukwa,EXP-UKW-0057,21.98841,80.48846,132,Mansar Gondite Horizon,40.4,0.98,814.8,0.98,0.784,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,8.9,0.593
ukwa,EXP-UKW-0058,21.97448,80.48222,250,Basement Gneiss,27.2,0.75,475.7,0.8,0.44,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-4.3,0.762
ukwa,EXP-UKW-0059,21.97588,80.46066,321,Basement Gneiss,26.1,0.75,382.6,0.88,0.468,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-5.4,0.809
ukwa,EXP-UKW-0060,21.97443,80.45576,74,Quartzite Schist,38.8,0.89,242.4,0.71,0.778,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,7.3,0.879
ukwa,EXP-UKW-0061,21.96476,80.47539,288,Basement Gneiss,28.1,0.75,548.1,0.88,0.465,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-3.4,0.726
ukwa,EXP-UKW-0062,21.98214,80.49005,193,Basement Gneiss,29.7,0.78,270.0,0.7,0.464,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-1.8,0.865
ukwa,EXP-UKW-0063,21.95585,80.48807,208,Basement Gneiss,28.0,0.74,763.6,0.67,0.399,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-3.5,0.618
ukwa,EXP-UKW-0064,21.96317,80.44623,216,Basement Gneiss,27.7,0.76,598.8,0.93,0.425,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-3.8,0.701
ukwa,EXP-UKW-0065,21.95183,80.47887,115,Mansar Gondite Horizon,42.8,0.99,555.8,0.8,0.907,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,11.3,0.722
ukwa,EXP-UKW-0066,21.94512,80.45876,46,Basement Gneiss,26.0,0.78,1411.1,0.67,0.44,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-0_Overburden,-5.5,0.294
ukwa,EXP-UKW-0067,21.95347,80.46546,109,Mansar Gondite Horizon,38.0,0.97,1648.8,0.91,0.724,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,6.5,0.176
ukwa,EXP-UKW-0068,21.95697,80.45363,65,Quartzite Schist,32.3,0.83,584.0,0.87,0.619,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,0.8,0.708
ukwa,EXP-UKW-0069,21.95253,80.48245,71,Quartzite Schist,36.3,0.85,138.8,0.7,0.758,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,4.8,0.931
ukwa,EXP-UKW-0070,21.96623,80.45712,202,Basement Gneiss,26.6,0.76,1024.3,0.84,0.422,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-4.9,0.488
ukwa,EXP-UKW-0071,21.9492,80.4732,111,Mansar Gondite Horizon,39.4,0.97,1386.4,0.8,0.778,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,7.9,0.307
ukwa,EXP-UKW-0072,21.98312,80.44485,156,Quartzite Schist,36.5,0.88,315.1,0.84,0.785,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,5.0,0.842
ukwa,EXP-UKW-0073,21.98085,80.48511,123,Mansar Gondite Horizon,39.1,0.99,1458.1,0.98,0.825,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,7.6,0.271
ukwa,EXP-UKW-0074,21.96057,80.45176,179,Basement Gneiss,33.3,0.82,361.3,0.81,0.584,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,1.8,0.819
ukwa,EXP-UKW-0075,21.96007,80.48499,153,Mansar Gondite Horizon,33.2,0.87,939.8,0.9,0.669,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,1.7,0.53
ukwa,EXP-UKW-0076,21.95182,80.48957,80,Mansar Gondite Horizon,39.4,0.91,459.5,0.81,0.816,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,7.9,0.77
ukwa,EXP-UKW-0077,21.95349,80.46963,142,Mansar Gondite Horizon,37.0,0.92,1249.3,0.84,0.698,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,5.5,0.375
ukwa,EXP-UKW-0078,21.95593,80.45294,82,Mansar Gondite Horizon,37.9,0.93,764.7,0.96,0.723,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,6.4,0.618
ukwa,EXP-UKW-0079,21.97056,80.44915,142,Mansar Gondite Horizon,37.6,0.93,1300.2,0.68,0.703,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,6.1,0.35
ukwa,EXP-UKW-0080,21.98426,80.4818,80,Mansar Gondite Horizon,34.4,0.92,1521.1,0.72,0.608,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,2.9,0.239
ukwa,EXP-UKW-0081,21.95448,80.45516,25,Basement Gneiss,27.6,0.77,713.9,0.86,0.47,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-3.9,0.643
ukwa,EXP-UKW-0082,21.9496,80.46492,135,Mansar Gondite Horizon,40.7,0.93,329.1,0.95,0.867,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,9.2,0.835
ukwa,EXP-UKW-0083,21.95657,80.45238,100,Mansar Gondite Horizon,41.7,0.97,746.6,0.8,0.843,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,10.2,0.627
ukwa,EXP-UKW-0084,21.94972,80.46636,160,Quartzite Schist,37.7,0.85,178.1,0.92,0.705,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,6.2,0.911
ukwa,EXP-UKW-0085,21.94352,80.45222,132,Mansar Gondite Horizon,42.0,0.96,409.8,0.95,0.946,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,10.5,0.795
ukwa,EXP-UKW-0086,21.96706,80.44451,35,Basement Gneiss,31.2,0.76,329.3,0.93,0.465,MEDIUM PROSPECT (UNFC-122 Probable),Zone-0_Overburden,-0.3,0.835
ukwa,EXP-UKW-0087,21.94325,80.46445,99,Mansar Gondite Horizon,38.5,0.95,1078.5,0.74,0.811,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,7.0,0.461
ukwa,EXP-UKW-0088,21.96099,80.48207,148,Mansar Gondite Horizon,37.4,0.9,764.5,0.91,0.723,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,5.9,0.618
ukwa,EXP-UKW-0089,21.97587,80.47029,317,Basement Gneiss,23.7,0.75,1297.0,0.66,0.347,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-4_Basement,-7.8,0.352
ukwa,EXP-UKW-0090,21.96824,80.48076,98,Mansar Gondite Horizon,37.8,0.96,1444.7,0.97,0.753,MEDIUM PROSPECT (UNFC-122 Probable),Zone-1_Schist,6.3,0.278
ukwa,EXP-UKW-0091,21.98866,80.45527,217,Basement Gneiss,25.6,0.77,1290.4,0.93,0.346,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-5.9,0.355
ukwa,EXP-UKW-0092,21.98624,80.47895,112,Mansar Gondite Horizon,40.6,0.97,1471.5,0.98,0.821,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,9.1,0.264
ukwa,EXP-UKW-0093,21.959,80.44595,164,Quartzite Schist,30.7,0.87,1088.2,0.93,0.568,MEDIUM PROSPECT (UNFC-122 Probable),Zone-2_GonditeReef,-0.8,0.456
ukwa,EXP-UKW-0094,21.95129,80.46063,317,Basement Gneiss,25.6,0.76,549.8,0.7,0.459,MEDIUM PROSPECT (UNFC-122 Probable),Zone-4_Basement,-5.9,0.725
ukwa,EXP-UKW-0095,21.96434,80.46708,102,Mansar Gondite Horizon,42.5,0.98,288.5,0.9,0.95,HIGH PROSPECT (UNFC-111 Proved),Zone-1_Schist,11.0,0.856
ukwa,EXP-UKW-0096,21.97089,80.48722,282,Basement Gneiss,28.5,0.76,553.0,0.78,0.42,MEDIUM PROSPECT (UNFC-122 Probable),Zone-3_Breccia,-3.0,0.724
ukwa,EXP-UKW-0097,21.98678,80.48746,123,Mansar Gondite Horizon,43.3,0.96,539.0,0.71,0.858,HIGH PROSPECT (UNFC-111 Proved),Zone-2_GonditeReef,11.8,0.73
ukwa,EXP-UKW-0098,21.95911,80.4635,286,Basement Gneiss,23.7,0.73,1209.0,0.83,0.386,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-7.8,0.395
ukwa,EXP-UKW-0099,21.96664,80.457,212,Basement Gneiss,25.6,0.75,990.1,0.69,0.384,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-2_GonditeReef,-5.9,0.505
ukwa,EXP-UKW-0100,21.98712,80.4592,255,Basement Gneiss,23.4,0.74,1492.2,0.92,0.361,LOW PROSPECT (UNFC-333 Reconnaissance),Zone-3_Breccia,-8.1,0.254
