date,mine_id,rainfall_mm,rainfall_7d_mm,rainfall_anomaly,water_risk_index,soil_saturation_index,monsoon_intensity,cumulative_monsoon_rain
2025-07-18,tirodi,35.6,154.0,-0.14,0.528,0.642,0.941,457.8
2025-07-18,balaghat,28.1,262.0,-0.55,0.712,1.0,0.941,1012.6
2025-07-18,gumgaon,97.9,238.5,0.9,0.99,1.0,0.941,764.1
2025-07-18,dongri-buzurg,35.7,112.1,-0.26,0.479,0.56,0.941,518.8
2025-07-19,tirodi,3.3,152.3,-0.92,0.394,0.635,0.951,461.1
2025-07-19,balaghat,33.5,269.4,-0.47,0.734,1.0,0.951,1046.1
2025-07-19,gumgaon,19.2,226.1,-0.63,0.677,1.0,0.951,783.3
2025-07-19,ukwa,23.5,97.7,-0.48,0.306,0.353,0.951,364.3
2025-07-19,dongri-buzurg,21.5,130.5,-0.56,0.477,0.652,0.951,540.3
2025-07-20,tirodi,6.3,132.4,-0.85,0.356,0.552,0.96,467.4
2025-07-20,balaghat,32.6,290.5,-0.49,0.73,1.0,0.96,1078.7
2025-07-20,dongri-buzurg,14.8,127.0,-0.7,0.44,0.635,0.96,555.1
2025-07-20,ukwa,5.2,88.6,-0.89,0.213,0.32,0.96,369.5
2025-07-20,gumgaon,1.4,194.5,-0.97,0.606,1.0,0.96,784.7
2025-07-21,gumgaon,25.9,212.4,-0.51,0.704,1.0,0.969,810.6
2025-07-21,tirodi,11.7,109.1,-0.73,0.32,0.455,0.969,479.1
2025-07-21,dongri-buzurg,4.6,111.7,-0.91,0.353,0.558,0.969,559.7
2025-07-21,ukwa,5.4,80.7,-0.88,0.196,0.291,0.969,374.9
2025-07-21,balaghat,32.7,260.6,-0.49,0.731,1.0,0.969,1111.4
2025-07-22,ukwa,6.6,78.9,-0.86,0.197,0.285,0.976,381.5
2025-07-22,gumgaon,35.4,230.4,-0.34,0.742,1.0,0.976,846.0
2025-07-22,balaghat,14.5,242.0,-0.78,0.658,1.0,0.976,1125.9
2025-07-22,tirodi,12.9,109.7,-0.7,0.326,0.457,0.976,492.0
2025-07-22,dongri-buzurg,14.4,99.2,-0.71,0.355,0.496,0.976,574.1
2025-07-23,dongri-buzurg,7.8,102.5,-0.85,0.338,0.512,0.982,581.9
2025-07-23,ukwa,20.8,89.1,-0.56,0.276,0.322,0.982,402.3
2025-07-23,balaghat,5.3,214.7,-0.92,0.621,1.0,0.982,1131.2
2025-07-23,tirodi,27.7,123.8,-0.36,0.42,0.516,0.982,519.7
2025-07-23,gumgaon,26.2,232.6,-0.52,0.705,1.0,0.982,872.2
2025-07-24,dongri-buzurg,36.6,135.4,-0.28,0.553,0.677,0.988,618.5
2025-07-24,ukwa,18.2,103.1,-0.62,0.296,0.372,0.988,420.5
2025-07-24,balaghat,38.2,184.9,-0.42,0.753,1.0,0.988,1169.4
2025-07-24,gumgaon,0.7,206.7,-0.99,0.603,1.0,0.988,872.9
2025-07-24,tirodi,38.0,135.5,-0.13,0.491,0.565,0.988,557.7
2025-07-25,gumgaon,31.4,140.2,-0.43,0.663,0.896,0.992,904.3
2025-07-25,ukwa,28.5,108.2,-0.4,0.349,0.391,0.992,449.0
2025-07-25,dongri-buzurg,6.2,105.9,-0.88,0.343,0.53,0.992,624.7
2025-07-25,balaghat,14.3,171.1,-0.78,0.657,1.0,0.992,1183.7
2025-07-25,tirodi,40.1,140.0,-0.09,0.51,0.583,0.992,597.8
2025-07-26,dongri-buzurg,16.9,101.3,-0.67,0.371,0.506,0.996,641.6
2025-07-26,gumgaon,37.1,158.1,-0.33,0.748,1.0,0.996,941.4
2025-07-26,ukwa,30.7,115.4,-0.36,0.373,0.417,0.996,479.7
2025-07-26,tirodi,3.4,140.1,-0.92,0.364,0.584,0.996,601.2
2025-07-26,balaghat,23.3,160.9,-0.65,0.693,1.0,0.996,1207.0
2025-07-27,gumgaon,8.3,165.0,-0.85,0.633,1.0,0.998,949.7
2025-07-27,dongri-buzurg,34.7,121.2,-0.33,0.502,0.606,0.998,676.3
2025-07-27,ukwa,3.6,113.8,-0.92,0.261,0.411,0.998,483.3
2025-07-27,balaghat,44.0,172.3,-0.34,0.776,1.0,0.998,1251.0
2025-07-27,tirodi,8.7,142.5,-0.8,0.391,0.594,0.998,609.9
2025-07-28,dongri-buzurg,30.7,147.3,-0.41,0.564,0.736,1.0,707.0
2025-07-28,ukwa,20.7,129.1,-0.57,0.362,0.466,1.0,504.0
2025-07-28,balaghat,9.9,149.5,-0.85,0.64,1.0,1.0,1260.9
2025-07-28,tirodi,10.5,141.3,-0.76,0.395,0.589,1.0,620.4
2025-07-28,gumgaon,14.8,153.9,-0.73,0.649,0.983,1.0,964.5
2025-07-29,balaghat,119.9,254.9,0.8,0.99,1.0,1.0,1380.8
2025-07-29,ukwa,30.1,152.6,-0.37,0.451,0.551,1.0,534.1
2025-07-29,dongri-buzurg,14.2,147.1,-0.73,0.498,0.735,1.0,721.2
2025-07-29,tirodi,8.7,137.1,-0.8,0.377,0.571,1.0,629.1
2025-07-29,gumgaon,24.6,143.1,-0.56,0.647,0.914,1.0,989.1
2025-07-30,ukwa,11.3,143.1,-0.76,0.355,0.517,1.0,545.4
2025-07-30,gumgaon,16.5,133.4,-0.7,0.577,0.852,1.0,1005.6
2025-07-30,dongri-buzurg,31.0,170.3,-0.4,0.635,0.852,1.0,752.2
2025-07-30,tirodi,22.6,132.0,-0.49,0.42,0.55,1.0,651.7
2025-07-30,balaghat,92.1,341.7,0.38,0.968,1.0,1.0,1472.9
2025-07-31,dongri-buzurg,34.7,168.4,-0.33,0.644,0.842,0.998,786.9
2025-07-31,gumgaon,18.7,151.4,-0.66,0.655,0.967,0.998,1024.3
2025-07-31,balaghat,30.5,334.0,-0.54,0.722,1.0,0.998,1503.4
2025-07-31,tirodi,24.4,118.4,-0.45,0.393,0.493,0.998,676.1
2025-07-31,ukwa,14.3,139.2,-0.7,0.359,0.503,0.998,559.7
2025-08-01,dongri-buzurg,22.1,184.3,-0.57,0.642,0.922,0.996,809.0
2025-08-01,tirodi,16.8,95.1,-0.62,0.305,0.396,0.996,692.9
2025-08-01,balaghat,40.9,360.6,-0.38,0.764,1.0,0.996,1544.3
2025-08-01,gumgaon,31.7,151.7,-0.43,0.708,0.969,0.996,1056.0
2025-08-01,ukwa,12.7,123.4,-0.73,0.318,0.446,0.996,572.4
2025-08-02,ukwa,13.1,105.8,-0.72,0.282,0.382,0.992,585.5
2025-08-02,balaghat,21.2,358.5,-0.68,0.685,1.0,0.992,1565.5
2025-08-02,tirodi,15.6,107.3,-0.65,0.331,0.447,0.992,708.5
2025-08-02,dongri-buzurg,27.2,194.6,-0.47,0.693,0.973,0.992,836.2
2025-08-02,gumgaon,15.5,130.1,-0.72,0.561,0.831,0.992,1071.5
2025-08-03,ukwa,24.9,127.1,-0.47,0.375,0.459,0.988,610.4
2025-08-03,gumgaon,6.2,128.0,-0.89,0.516,0.818,0.988,1077.7
2025-08-03,tirodi,12.4,111.0,-0.72,0.327,0.462,0.988,720.9
2025-08-03,dongri-buzurg,16.9,176.8,-0.67,0.598,0.884,0.988,853.1
2025-08-03,balaghat,6.2,320.7,-0.91,0.625,1.0,0.988,1571.7
2025-08-04,gumgaon,46.0,159.2,-0.15,0.784,1.0,0.982,1123.7
2025-08-04,dongri-buzurg,40.9,187.0,-0.19,0.725,0.935,0.982,894.0
2025-08-04,tirodi,13.5,114.0,-0.69,0.339,0.475,0.982,734.4
2025-08-04,balaghat,15.8,326.6,-0.76,0.663,1.0,0.982,1587.5
2025-08-04,ukwa,41.3,147.7,-0.12,0.485,0.533,0.982,651.7
2025-08-05,balaghat,81.3,288.0,0.26,0.925,1.0,0.976,1668.8
2025-08-05,dongri-buzurg,18.4,191.2,-0.63,0.647,0.956,0.976,912.4
2025-08-05,ukwa,33.7,151.3,-0.28,0.462,0.546,0.976,685.4
2025-08-05,gumgaon,10.3,144.9,-0.81,0.597,0.926,0.976,1134.0
2025-08-05,tirodi,43.7,149.0,0.01,0.547,0.621,0.976,778.1
2025-08-06,dongri-buzurg,5.5,165.7,-0.89,0.519,0.828,0.969,917.9
2025-08-06,ukwa,9.4,149.4,-0.8,0.362,0.54,0.969,694.8
2025-08-06,tirodi,25.8,152.2,-0.4,0.484,0.634,0.969,803.9
2025-08-06,gumgaon,21.1,149.5,-0.6,0.657,0.955,0.969,1155.1
2025-08-06,balaghat,36.3,232.2,-0.43,0.745,1.0,0.969,1705.1
2025-08-07,ukwa,16.7,151.8,-0.64,0.396,0.548,0.96,711.5
2025-08-07,balaghat,6.4,208.1,-0.9,0.626,1.0,0.96,1711.5
2025-08-07,tirodi,12.4,140.2,-0.71,0.4,0.584,0.96,816.3
2025-08-07,dongri-buzurg,27.1,158.1,-0.45,0.582,0.79,0.96,945.0
2025-08-07,gumgaon,16.5,147.3,-0.69,0.631,0.941,0.96,1171.6
2025-08-08,tirodi,14.6,138.0,-0.65,0.403,0.575,0.951,830.9
2025-08-08,balaghat,36.9,204.1,-0.41,0.748,1.0,0.951,1748.4
2025-08-08,dongri-buzurg,7.8,143.8,-0.84,0.463,0.719,0.951,952.8
2025-08-08,ukwa,7.2,146.3,-0.84,0.346,0.528,0.951,718.7
2025-08-08,gumgaon,8.8,124.4,-0.83,0.512,0.795,0.951,1180.4
2025-08-09,dongri-buzurg,42.1,158.7,-0.13,0.645,0.794,0.941,994.9
2025-08-09,ukwa,7.7,140.9,-0.83,0.336,0.509,0.941,726.4
2025-08-09,gumgaon,42.7,151.6,-0.17,0.752,0.969,0.941,1223.1
2025-08-09,balaghat,77.3,260.2,0.25,0.909,1.0,0.941,1825.7
2025-08-09,tirodi,21.2,143.6,-0.49,0.444,0.598,0.941,852.1
2025-08-10,gumgaon,39.2,184.6,-0.23,0.757,1.0,0.93,1262.3
2025-08-10,balaghat,15.3,269.3,-0.75,0.661,1.0,0.93,1841.0
2025-08-10,ukwa,12.6,128.6,-0.71,0.329,0.464,0.93,739.0
2025-08-10,tirodi,5.5,136.7,-0.86,0.364,0.57,0.93,857.6
2025-08-10,dongri-buzurg,24.5,166.3,-0.48,0.597,0.832,0.93,1019.4
2025-08-11,balaghat,8.8,262.3,-0.85,0.635,1.0,0.918,1849.8
2025-08-11,ukwa,7.4,94.7,-0.83,0.235,0.342,0.918,746.4
2025-08-11,dongri-buzurg,2.7,128.1,-0.94,0.395,0.641,0.918,1022.1
2025-08-11,tirodi,16.7,139.9,-0.58,0.417,0.583,0.918,874.3
2025-08-11,gumgaon,17.1,155.7,-0.66,0.665,0.995,0.918,1279.4
2025-08-12,tirodi,22.9,119.1,-0.42,0.389,0.496,0.905,897.2
2025-08-12,balaghat,22.3,203.3,-0.62,0.689,1.0,0.905,1872.1
2025-08-12,dongri-buzurg,31.7,141.4,-0.31,0.551,0.707,0.905,1053.8
2025-08-12,ukwa,8.1,69.1,-0.81,0.182,0.25,0.905,754.5
2025-08-12,gumgaon,22.5,167.9,-0.54,0.69,1.0,0.905,1301.9
2025-08-13,dongri-buzurg,21.3,157.2,-0.53,0.557,0.786,0.891,1075.1
2025-08-13,tirodi,20.6,113.9,-0.47,0.367,0.475,0.891,917.8
2025-08-13,balaghat,81.0,248.0,0.39,0.924,1.0,0.891,1953.1
2025-08-13,ukwa,15.0,74.7,-0.64,0.222,0.27,0.891,769.5
2025-08-13,gumgaon,24.1,170.9,-0.5,0.696,1.0,0.891,1326.0
2025-08-14,tirodi,7.5,109.0,-0.8,0.302,0.454,0.876,925.3
2025-08-14,dongri-buzurg,27.7,157.8,-0.38,0.584,0.789,0.876,1102.8
2025-08-14,ukwa,17.5,75.5,-0.58,0.234,0.273,0.876,787.0
2025-08-14,balaghat,8.2,249.8,-0.86,0.633,1.0,0.876,1961.3
2025-08-14,gumgaon,8.4,162.8,-0.82,0.634,1.0,0.876,1334.4
2025-08-15,balaghat,23.3,236.2,-0.58,0.693,1.0,0.861,1984.6
2025-08-15,gumgaon,9.3,163.3,-0.8,0.637,1.0,0.861,1343.7
2025-08-15,dongri-buzurg,17.4,167.4,-0.6,0.572,0.837,0.861,1120.2
2025-08-15,ukwa,16.8,85.1,-0.58,0.251,0.307,0.861,803.8
2025-08-15,tirodi,8.5,102.9,-0.77,0.291,0.429,0.861,933.8
2025-08-16,dongri-buzurg,35.9,161.2,-0.16,0.627,0.806,0.844,1156.1
2025-08-16,balaghat,64.1,223.0,0.17,0.856,1.0,0.844,2048.7
2025-08-16,tirodi,1.9,83.6,-0.95,0.216,0.348,0.844,935.7
2025-08-16,ukwa,16.5,93.9,-0.58,0.269,0.339,0.844,820.3
2025-08-16,gumgaon,20.5,141.1,-0.55,0.623,0.901,0.844,1364.2
2025-08-17,balaghat,55.6,263.3,0.04,0.822,1.0,0.827,2104.3
2025-08-17,dongri-buzurg,9.3,146.0,-0.78,0.475,0.73,0.827,1165.4
2025-08-17,gumgaon,7.3,109.2,-0.84,0.448,0.698,0.827,1371.5
2025-08-17,tirodi,22.1,100.2,-0.38,0.339,0.418,0.827,957.8
2025-08-17,ukwa,3.9,85.2,-0.9,0.2,0.308,0.827,824.2
2025-08-18,ukwa,6.1,83.9,-0.84,0.206,0.303,0.809,830.3
2025-08-18,tirodi,44.5,128.0,0.27,0.498,0.533,0.809,1002.3
2025-08-18,dongri-buzurg,28.7,172.0,-0.3,0.631,0.86,0.809,1194.1
2025-08-18,balaghat,24.4,278.9,-0.53,0.698,1.0,0.809,2128.7
2025-08-18,gumgaon,19.4,111.5,-0.56,0.505,0.712,0.809,1390.9
2025-08-19,balaghat,88.8,345.4,0.74,0.955,1.0,0.79,2217.5
2025-08-19,tirodi,5.9,111.0,-0.83,0.301,0.462,0.79,1008.2
2025-08-19,ukwa,11.3,87.1,-0.69,0.234,0.315,0.79,841.6
2025-08-19,gumgaon,1.6,90.6,-0.96,0.354,0.579,0.79,1392.5
2025-08-19,dongri-buzurg,19.0,159.3,-0.52,0.554,0.796,0.79,1213.1
2025-08-20,dongri-buzurg,3.0,141.0,-0.92,0.435,0.705,0.771,1216.1
2025-08-20,gumgaon,13.4,79.9,-0.68,0.36,0.51,0.771,1405.9
2025-08-20,balaghat,19.1,283.5,-0.62,0.676,1.0,0.771,2236.6
2025-08-20,tirodi,25.2,115.6,-0.24,0.39,0.482,0.771,1033.4
2025-08-20,ukwa,21.5,93.6,-0.4,0.289,0.338,0.771,863.1
2025-08-21,dongri-buzurg,2.7,116.0,-0.93,0.359,0.58,0.75,1218.8
2025-08-21,ukwa,40.7,116.8,0.16,0.416,0.422,0.75,903.8
2025-08-21,gumgaon,22.5,94.0,-0.44,0.451,0.601,0.75,1428.4
2025-08-21,tirodi,38.7,146.8,0.2,0.522,0.612,0.75,1072.1
2025-08-21,balaghat,22.6,297.9,-0.53,0.69,1.0,0.75,2259.2
2025-08-22,gumgaon,20.7,105.4,-0.47,0.487,0.673,0.729,1449.1
2025-08-22,ukwa,12.5,112.5,-0.63,0.294,0.406,0.729,916.3
2025-08-22,balaghat,3.2,277.8,-0.93,0.613,1.0,0.729,2262.4
2025-08-22,dongri-buzurg,11.1,109.7,-0.7,0.373,0.548,0.729,1229.9
2025-08-22,tirodi,8.1,146.4,-0.74,0.398,0.61,0.729,1080.2
2025-08-23,tirodi,10.4,154.9,-0.66,0.429,0.645,0.707,1090.6
2025-08-23,ukwa,15.9,111.9,-0.52,0.306,0.404,0.707,932.2
2025-08-23,dongri-buzurg,7.0,80.8,-0.8,0.27,0.404,0.707,1236.9
2025-08-23,balaghat,45.9,259.6,0.0,0.784,1.0,0.707,2308.3
2025-08-23,gumgaon,36.2,121.1,-0.05,0.609,0.774,0.707,1485.3
2025-08-24,dongri-buzurg,1.9,73.4,-0.95,0.228,0.367,0.685,1238.8
2025-08-24,tirodi,13.1,145.9,-0.56,0.417,0.608,0.685,1103.7
2025-08-24,balaghat,31.3,235.3,-0.3,0.725,1.0,0.685,2339.6
2025-08-24,gumgaon,6.4,120.2,-0.83,0.486,0.768,0.685,1491.7
2025-08-24,ukwa,2.9,110.9,-0.91,0.252,0.4,0.685,935.1
2025-08-25,tirodi,14.6,116.0,-0.49,0.348,0.483,0.661,1118.3
2025-08-25,gumgaon,15.2,116.0,-0.58,0.505,0.741,0.661,1506.9
2025-08-25,ukwa,14.6,119.4,-0.53,0.317,0.431,0.661,949.7
2025-08-25,balaghat,20.0,230.9,-0.54,0.68,1.0,0.661,2359.6
2025-08-25,dongri-buzurg,4.4,49.1,-0.87,0.165,0.246,0.661,1243.2
2025-08-26,balaghat,12.6,154.7,-0.7,0.65,1.0,0.637,2372.2
2025-08-26,ukwa,29.0,137.1,-0.04,0.413,0.495,0.637,978.7
2025-08-26,gumgaon,28.7,143.1,-0.18,0.663,0.914,0.637,1535.6
2025-08-26,dongri-buzurg,10.8,40.9,-0.67,0.166,0.204,0.637,1254.0
2025-08-26,tirodi,12.7,122.8,-0.54,0.358,0.512,0.637,1131.0
2025-08-27,ukwa,4.6,120.2,-0.84,0.279,0.434,0.613,983.3
2025-08-27,balaghat,20.5,156.1,-0.49,0.682,1.0,0.613,2392.7
2025-08-27,tirodi,7.3,104.9,-0.73,0.291,0.437,0.613,1138.3
2025-08-27,gumgaon,18.3,148.0,-0.46,0.641,0.946,0.613,1553.9
2025-08-27,dongri-buzurg,6.0,43.9,-0.81,0.156,0.22,0.613,1260.0
2025-08-28,tirodi,14.5,80.7,-0.44,0.26,0.336,0.588,1152.8
2025-08-28,gumgaon,24.8,150.3,-0.24,0.675,0.96,0.588,1578.7
2025-08-28,balaghat,10.4,143.9,-0.73,0.642,1.0,0.588,2403.1
2025-08-28,dongri-buzurg,43.4,84.6,0.43,0.427,0.423,0.588,1303.4
2025-08-28,ukwa,5.3,84.8,-0.81,0.205,0.306,0.588,988.6
2025-08-29,tirodi,6.9,79.5,-0.73,0.226,0.331,0.562,1159.7
2025-08-29,dongri-buzurg,6.4,79.9,-0.78,0.266,0.4,0.562,1309.8
2025-08-29,balaghat,12.5,153.2,-0.67,0.65,1.0,0.562,2415.6
2025-08-29,gumgaon,5.0,134.6,-0.84,0.536,0.86,0.562,1583.7
2025-08-29,ukwa,14.0,86.3,-0.49,0.243,0.312,0.562,1002.6
2025-08-30,dongri-buzurg,22.2,95.1,-0.22,0.374,0.476,0.536,1332.0
2025-08-30,ukwa,7.7,78.1,-0.71,0.2,0.282,0.536,1010.3
2025-08-30,tirodi,11.4,80.5,-0.53,0.247,0.335,0.536,1171.1
2025-08-30,gumgaon,14.0,112.4,-0.54,0.487,0.718,0.536,1597.7
2025-08-30,balaghat,20.3,127.6,-0.44,0.655,0.957,0.536,2435.9
2025-08-31,gumgaon,10.8,116.8,-0.63,0.491,0.746,0.509,1608.5
2025-08-31,tirodi,8.2,75.6,-0.65,0.222,0.315,0.509,1179.3
2025-08-31,ukwa,1.1,76.3,-0.96,0.17,0.276,0.509,1011.4
2025-08-31,dongri-buzurg,27.4,120.6,0.0,0.471,0.603,0.509,1359.4
2025-08-31,balaghat,22.5,118.8,-0.36,0.625,0.891,0.509,2458.4
2025-09-01,gumgaon,13.2,114.8,-0.53,0.493,0.733,0.482,1621.7
2025-09-01,balaghat,21.1,119.9,-0.37,0.624,0.899,0.482,2479.5
2025-09-01,tirodi,1.5,62.5,-0.93,0.162,0.26,0.482,1180.8
2025-09-01,ukwa,4.7,66.4,-0.81,0.163,0.24,0.482,1016.1
2025-09-01,dongri-buzurg,6.4,122.6,-0.76,0.393,0.613,0.482,1365.8
2025-09-02,gumgaon,6.1,92.2,-0.77,0.378,0.589,0.454,1627.8
2025-09-02,tirodi,17.2,67.0,-0.2,0.236,0.279,0.454,1198.0
2025-09-02,ukwa,16.5,53.9,-0.3,0.183,0.195,0.454,1032.6
2025-09-02,dongri-buzurg,5.7,117.5,-0.77,0.376,0.588,0.454,1371.5
2025-09-02,balaghat,7.8,115.1,-0.76,0.549,0.863,0.454,2487.3
2025-09-03,tirodi,4.6,64.3,-0.78,0.179,0.268,0.426,1202.6
2025-09-03,gumgaon,25.7,99.6,-0.01,0.484,0.636,0.426,1653.5
2025-09-03,dongri-buzurg,6.0,117.5,-0.75,0.377,0.588,0.426,1377.5
2025-09-03,ukwa,5.2,54.5,-0.77,0.139,0.197,0.426,1037.8
2025-09-03,balaghat,2.4,97.0,-0.92,0.446,0.728,0.426,2489.7
2025-09-04,balaghat,4.4,91.0,-0.85,0.427,0.682,0.397,2494.1
2025-09-04,ukwa,4.9,54.1,-0.77,0.137,0.195,0.397,1042.7
2025-09-04,gumgaon,17.1,91.9,-0.31,0.421,0.587,0.397,1670.6
2025-09-04,dongri-buzurg,7.4,81.5,-0.68,0.274,0.408,0.397,1384.9
2025-09-04,tirodi,16.7,66.5,-0.16,0.233,0.277,0.397,1219.3
2025-09-05,gumgaon,21.6,108.5,-0.1,0.502,0.693,0.368,1692.2
2025-09-05,balaghat,31.6,110.1,0.1,0.622,0.826,0.368,2525.7
2025-09-05,ukwa,9.8,49.9,-0.53,0.147,0.18,0.368,1052.5
2025-09-05,dongri-buzurg,6.0,81.1,-0.73,0.268,0.406,0.368,1390.9
2025-09-05,tirodi,13.3,72.9,-0.3,0.236,0.304,0.368,1232.6
2025-09-06,gumgaon,11.9,106.4,-0.48,0.456,0.68,0.339,1704.1
2025-09-06,balaghat,8.2,98.0,-0.7,0.474,0.735,0.339,2533.9
2025-09-06,ukwa,7.0,49.2,-0.65,0.135,0.178,0.339,1059.5
2025-09-06,dongri-buzurg,2.8,61.7,-0.87,0.196,0.308,0.339,1393.7
2025-09-06,tirodi,7.5,69.0,-0.59,0.203,0.288,0.339,1240.1
2025-09-07,tirodi,8.7,69.5,-0.5,0.209,0.29,0.309,1248.8
2025-09-07,ukwa,4.1,52.2,-0.78,0.13,0.189,0.309,1063.6
2025-09-07,gumgaon,5.3,100.9,-0.76,0.408,0.645,0.309,1709.4
2025-09-07,balaghat,11.0,86.5,-0.58,0.433,0.649,0.309,2544.9
2025-09-07,dongri-buzurg,9.3,43.6,-0.55,0.168,0.218,0.309,1403.0
2025-09-08,gumgaon,13.3,101.0,-0.37,0.44,0.645,0.279,1722.7
2025-09-08,ukwa,3.1,50.6,-0.83,0.122,0.183,0.279,1066.7
2025-09-08,balaghat,19.1,84.5,-0.24,0.457,0.634,0.279,2564.0
2025-09-08,tirodi,8.9,76.9,-0.47,0.228,0.32,0.279,1257.7
2025-09-08,dongri-buzurg,5.2,42.4,-0.73,0.148,0.212,0.279,1408.2
2025-09-09,ukwa,24.0,58.1,0.38,0.222,0.21,0.249,1090.7
2025-09-09,tirodi,4.7,64.4,-0.71,0.18,0.268,0.249,1262.4
2025-09-09,gumgaon,19.2,114.1,-0.04,0.514,0.729,0.249,1741.9
2025-09-09,balaghat,8.2,84.9,-0.66,0.415,0.637,0.249,2572.2
2025-09-09,dongri-buzurg,25.6,62.3,0.37,0.29,0.312,0.249,1433.8
2025-09-10,dongri-buzurg,11.5,67.8,-0.36,0.249,0.339,0.218,1445.3
2025-09-10,tirodi,4.6,64.4,-0.7,0.179,0.268,0.218,1267.0
2025-09-10,gumgaon,9.7,98.1,-0.49,0.415,0.627,0.218,1751.6
2025-09-10,ukwa,9.9,62.8,-0.4,0.176,0.227,0.218,1100.6
2025-09-10,balaghat,16.4,98.9,-0.29,0.511,0.742,0.218,2588.6
2025-09-11,balaghat,7.2,101.7,-0.67,0.487,0.763,0.187,2595.8
2025-09-11,tirodi,7.3,55.0,-0.5,0.167,0.229,0.187,1274.3
2025-09-11,gumgaon,3.5,84.5,-0.81,0.338,0.54,0.187,1755.1
2025-09-11,dongri-buzurg,4.4,64.8,-0.74,0.212,0.324,0.187,1449.7
2025-09-11,ukwa,5.9,63.8,-0.63,0.162,0.23,0.187,1106.5
2025-09-12,dongri-buzurg,8.3,67.1,-0.49,0.235,0.336,0.156,1458.0
2025-09-12,balaghat,5.1,75.2,-0.76,0.359,0.564,0.156,2600.9
2025-09-12,tirodi,4.6,46.3,-0.67,0.134,0.193,0.156,1278.9
2025-09-12,ukwa,5.8,59.8,-0.62,0.153,0.216,0.156,1112.3
2025-09-12,gumgaon,4.5,67.4,-0.74,0.277,0.431,0.156,1759.6
2025-09-13,tirodi,3.2,42.0,-0.76,0.118,0.175,0.125,1282.1
2025-09-13,ukwa,3.4,56.2,-0.76,0.135,0.203,0.125,1115.7
2025-09-13,gumgaon,6.9,62.4,-0.58,0.267,0.399,0.125,1766.5
2025-09-13,balaghat,24.7,91.7,0.24,0.512,0.688,0.125,2625.6
2025-09-13,dongri-buzurg,7.6,71.9,-0.51,0.246,0.36,0.125,1465.6
2025-09-14,tirodi,2.2,35.5,-0.83,0.098,0.148,0.094,1284.3
2025-09-14,dongri-buzurg,10.0,72.6,-0.32,0.258,0.363,0.094,1475.6
2025-09-14,gumgaon,15.7,72.8,-0.01,0.342,0.465,0.094,1782.2
2025-09-14,balaghat,14.8,95.5,-0.22,0.489,0.716,0.094,2640.4
2025-09-14,ukwa,4.5,56.6,-0.67,0.14,0.204,0.094,1120.2
2025-09-15,ukwa,2.8,56.3,-0.79,0.133,0.203,0.063,1123.0
2025-09-15,balaghat,15.1,91.5,-0.17,0.472,0.686,0.063,2655.5
2025-09-15,gumgaon,17.7,77.2,0.17,0.367,0.493,0.063,1799.9
2025-09-15,dongri-buzurg,0.9,68.3,-0.94,0.208,0.341,0.063,1476.5
2025-09-15,tirodi,5.1,31.7,-0.58,0.1,0.132,0.063,1289.4
2025-09-16,dongri-buzurg,1.5,44.2,-0.89,0.139,0.221,0.031,1478.0
2025-09-16,balaghat,2.3,85.6,-0.87,0.394,0.642,0.031,2657.8
2025-09-16,tirodi,2.2,29.2,-0.81,0.082,0.122,0.031,1291.6
2025-09-16,gumgaon,2.8,60.8,-0.8,0.244,0.388,0.031,1802.7
2025-09-16,ukwa,1.6,33.9,-0.87,0.08,0.122,0.031,1124.6
2025-09-17,balaghat,3.5,72.7,-0.79,0.341,0.545,0.0,2661.3
2025-09-17,tirodi,6.0,30.6,-0.45,0.101,0.128,0.0,1297.6
2025-09-17,gumgaon,6.7,57.8,-0.51,0.248,0.369,0.0,1809.4
2025-09-17,ukwa,3.8,27.8,-0.68,0.075,0.1,0.0,1128.4
2025-09-17,dongri-buzurg,2.1,34.8,-0.84,0.113,0.174,0.0,1480.1
2025-09-18,tirodi,0.0,23.3,-1.0,0.058,0.097,0.0,1297.6
2025-09-18,balaghat,0.0,65.5,-1.0,0.295,0.491,0.0,2661.3
2025-09-18,dongri-buzurg,0.0,30.4,-1.0,0.091,0.152,0.0,1480.1
2025-09-18,gumgaon,0.0,54.3,-1.0,0.208,0.347,0.0,1809.4
2025-09-18,ukwa,0.0,21.9,-1.0,0.047,0.079,0.0,1128.4
2025-09-19,ukwa,1.1,17.2,-0.58,0.042,0.062,0.0,1129.5
2025-09-19,tirodi,0.9,19.6,-0.62,0.053,0.082,0.0,1298.5
2025-09-19,dongri-buzurg,0.0,22.1,-1.0,0.067,0.111,0.0,1480.1
2025-09-19,gumgaon,0.0,49.8,-1.0,0.191,0.318,0.0,1809.4
2025-09-19,balaghat,0.3,60.7,-0.92,0.274,0.455,0.0,2661.6
2025-09-20,balaghat,0.0,36.0,-1.0,0.162,0.27,0.0,2661.6
2025-09-20,tirodi,0.0,16.4,-1.0,0.041,0.068,0.0,1298.5
2025-09-20,ukwa,0.0,13.8,-1.0,0.03,0.05,0.0,1129.5
2025-09-20,dongri-buzurg,0.5,15.0,-0.82,0.047,0.075,0.0,1480.6
2025-09-20,gumgaon,0.0,42.9,-1.0,0.164,0.274,0.0,1809.4
2025-09-21,gumgaon,0.0,27.2,-1.0,0.104,0.174,0.0,1809.4
2025-09-21,dongri-buzurg,0.0,5.0,-1.0,0.03,0.05,0.0,1480.6
